ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4953406,Source1,2,2022-01-31 14:43:55,2022-01-31 16:01:33,40.16545900000001,-75.482215,40.165525,-75.482015,0.012,Incident on BRANDO WAY near BROAD ST Drive with caution.,Brando Way,Collegeville,Montgomery,PA,19426,US,US/Eastern,KPTW,2022-01-31 14:54:00,31.0,25.0,43.0,29.99,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-681047,Source2,2,2022-03-11 06:50:23,2022-03-11 07:49:29,27.789961,-82.357079,,,0.0,Crash on I-75 Southbound at Exit 246 CR-672 Big Bend Rd.,I-75 N,Apollo Beach,Hillsborough,FL,33572,US,US/Eastern,KMCF,2022-03-11 06:56:00,70.0,70.0,94.0,29.93,10.0,SE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6158649,Source1,2,2021-04-28 17:31:30,2021-04-28 19:14:30,47.031038,-122.378111,47.023903,-122.37233,0.563,Stationary traffic on WA-7 from 232nd St (WA-7) to 260th St (WA-7) due to accident., 248th St E,Spanaway,Pierce,WA,98387-7072,US,US/Pacific,KTCM,2021-04-28 17:58:00,65.0,65.0,42.0,29.91,10.0,N,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-22512,Source2,3,2016-09-29 18:52:50,2016-09-29 19:22:17,37.807629,-121.296906,,,0.0,Accident on I-5 Northbound at Exit 462 Louise Ave. On the median. On exit ramp.,I-5 N,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,2016-09-29 18:55:00,77.0,,25.0,29.99,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3932774,Source1,2,2022-05-28 11:26:00,2022-05-28 13:46:38,37.679706,-122.118671,37.6807,-122.117111,0.11,Accident from Via Toledo to Via Valencia., Via Toledo,San Lorenzo,Alameda,CA,94580-3430,US,US/Pacific,KHWD,2022-05-28 11:54:00,65.0,65.0,58.0,29.95,10.0,W,10.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2013685,Source2,2,2019-08-09 19:07:06,2019-08-09 19:51:42,30.22743,-97.77964,,,0.0,Accident on Ben White Blvd SVC Rd Eastbound at Banister Ln.,W Ben White Blvd,Austin,Travis,TX,78704,US,US/Central,KATT,2019-08-09 18:51:00,99.0,99.0,30.0,29.14,10.0,VAR,5.0,0.0,Fair,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2324005,Source2,2,2019-01-08 14:13:55,2019-01-08 14:43:43,26.183765,-80.118622,,,0.0,Lane blocked due to accident on US-1 Federal Hwy Southbound at 45th St.,N Federal Hwy,Fort Lauderdale,Broward,FL,33308-5203,US,US/Eastern,KFXE,2019-01-08 13:53:00,80.1,,54.0,30.14,10.0,East,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-294174,Source2,2,2016-08-11 17:42:08,2016-08-11 18:27:08,29.770472,-95.408356,,,0.0,Slow traffic due to accident on Washington Ave Westbound at Parker St.,Washington Ave,Houston,Harris,TX,77007-5434,US,US/Central,KMCJ,2016-08-11 17:35:00,96.8,,47.0,29.84,10.0,East,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1023484,Source2,2,2021-05-31 06:36:05,2021-05-31 07:20:51,42.499466,-71.157074,,,0.0,Accident on 128 Northbound at MA-38 Main St.,I-95 N,Woburn,Middlesex,MA,01801,US,US/Eastern,KBED,2021-05-31 06:51:00,49.0,49.0,,29.99,4.0,NW,3.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5857950,Source1,2,2021-07-20 06:44:34,2021-07-20 08:50:52,40.08667588214833,-74.15019392931866,40.09495588214833,-74.14372392931865,0.667,NJ Turnpike Auth.: Crash and Overturned vehicle on Garden State Parkway northbound South of Exit 91B-A- CR 549/Chambers Bridge Road (Brick Twp) 2 Left lanes of 4 lanes blocked,Garden State Pkwy,Brick,Ocean,NJ,08724,US,US/Eastern,KBLM,2021-07-20 06:56:00,69.0,69.0,93.0,29.78,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2366792,Source2,3,2019-01-29 18:59:35,2019-01-29 19:28:59,44.951733,-93.126419,,,1.2899999618530271,Accident on I-94 Westbound between Exits 241A 241B 5th St and Exit 240 St Anthony Ave.,Dale St N,Saint Paul,Ramsey,MN,55104,US,US/Central,KSTP,2019-01-29 18:53:00,-20.0,-47.3,57.0,30.22,7.0,WNW,18.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1642218,Source2,2,2020-02-11 06:26:09,2020-02-11 07:55:52,30.20083,-97.768188,,,0.0,Accident on Stassney Ln at Mira Dr.,E Stassney Ln,Austin,Travis,TX,78745,US,US/Central,KATT,2020-02-11 06:51:00,44.0,42.0,85.0,29.35,4.0,VAR,5.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-571185,Source2,1,2022-07-08 04:00:15,2022-07-08 04:33:34,28.732540000000004,-81.593002,,,0.0,Crash on Round Lake Rd at King Ave.,King Ave,Zellwood,Orange,FL,32798-5329,US,US/Eastern,KLEE,2022-07-08 03:53:00,78.0,78.0,90.0,29.96,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2031627,Source2,2,2019-06-03 19:33:17,2019-06-03 20:17:36,34.069435,-118.235748,,,0.0,#1 lane blocked due to accident on CA-110 Northbound at Exits 24B 24C 24D Hill St.,Arroyo Seco Pkwy,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2019-06-03 19:24:00,63.0,63.0,75.0,29.69,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4208238,Source1,4,2022-02-11 03:32:33,2022-02-11 04:48:17,39.240406751445576,-76.60744070970246,39.24095675144557,-76.58936070970245,0.968,Incident on I-895 NB near MP 8 Road closed. Take alternate route.,Harbor Tunnel Thwy,Brooklyn,Baltimore (City),MD,21225,US,US/Eastern,KDMH,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-517032,Source2,3,2022-09-04 15:27:01,2022-09-04 16:12:10,40.802929,-111.921509,,,0.0,Right lane blocked due to crash on I-15 Southbound at 1700 N / Milepost : 311.,I-15,Salt Lake City,Salt Lake,UT,84116,US,US/Mountain,KSLC,2022-09-04 15:54:00,100.0,100.0,13.0,25.76,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4945000,Source1,2,2022-04-05 06:57:30.000000000,2022-04-05 08:58:40.000000000,32.865183,-96.665759,32.864008,-96.663483,0.155,Slow traffic from I-635 E to I-635 E / Northwest Hwy due to accident., Shiloh Rd,Dallas,Dallas,TX,75228-1510,US,US/Central,KDAL,2022-04-05 06:53:00,61.0,61.0,93.0,29.12,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5771999,Source1,2,2021-09-08 13:09:00,2021-09-08 14:28:18,30.356294,-97.719462,30.357167,-97.71929,0.061,Incident on KROMER ST near BECKETT ST Drive with caution., Beckett St,Austin,Travis,TX,78757,US,US/Central,KATT,2021-09-08 12:51:00,97.0,97.0,26.0,29.24,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5463705,Source1,2,2022-08-13 16:38:16.000000000,2022-08-13 18:42:11.000000000,47.073149,-114.765432,47.07666,-114.766272,0.246,Incident on I-90 WB near MM 58 Drive with caution.,I-90 W,Superior,Mineral,MT,59872,US,US/Mountain,K3TH,2022-08-13 16:53:00,71.0,71.0,27.0,24.34,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-905094,Source2,2,2021-09-10 16:07:34,2021-09-10 16:52:12,34.741882000000004,-86.66996800000004,,,0.0,Lane blocked due to accident on US-72 University Dr Westbound at AL-255 Research Park Blvd.,Research Park Blvd,Huntsville,Madison,AL,35805,US,US/Central,KHUA,2021-09-10 15:58:00,80.0,80.0,43.0,29.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1798593,Source2,2,2019-11-05 07:36:53,2019-11-05 08:54:03,35.830502,-78.63556700000002,,,0.0,Accident on Six Forks Rd at Browning Pl.,Six Forks Rd,Raleigh,Wake,NC,27609-7149,US,US/Eastern,KRDU,2019-11-05 07:51:00,53.0,53.0,71.0,29.76,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1038393,Source2,2,2021-05-20 13:32:05,2021-05-20 16:31:55,33.9086,-117.453003,,,0.0,#2 lane blocked due to accident on CA-91 Westbound at Exit 58 Van Buren Blvd.,CA-91 W,Riverside,Riverside,CA,92503,US,US/Pacific,KRAL,2021-05-20 13:53:00,70.0,70.0,46.0,28.99,10.0,W,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1013289,Source2,2,2021-06-08 07:50:58,2021-06-08 08:40:32,44.790115,-93.221626,,,0.0,Accident on MN-77 Southbound at CR-32 Cliff Rd.,Cliff Rd,Saint Paul,Dakota,MN,55122-2347,US,US/Central,KMSP,2021-06-08 07:53:00,80.0,80.0,58.0,29.07,10.0,SW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2779452,Source2,3,2018-06-24 17:32:13,2018-06-24 18:16:55,38.79834,-90.591133,,,0.0,2 left lane blocked due to accident on I-70 Eastbound before Exit 224 MO-370.,I-70 W,Saint Peters,St. Charles,MO,63376,US,US/Central,KSUS,2018-06-24 17:11:00,79.0,,69.0,29.9,10.0,SSW,9.2,,Thunderstorm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6387008,Source1,2,2021-01-23 02:40:00,2021-01-23 04:54:50,38.373526,-121.952407,38.375491,-121.950167,0.182,ORNAGE ONR TO EB 80. HEADLIGHTS TOO BRIGHT TO SEE VEH TYPE,I-80 E,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,2021-01-23 02:53:00,45.0,41.0,93.0,29.84,8.0,N,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2909861,Source2,2,2018-04-25 15:09:44,2018-04-25 15:54:26,34.491467,-118.198296,,,0.0,Accident on CA-14 Northbound at Exit 24 Crown Valley Rd.,CA-14 N,Acton,Los Angeles,CA,93510,US,US/Pacific,KPMD,2018-04-25 14:53:00,84.0,,15.0,29.94,10.0,SW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5947404,Source1,2,2021-09-19 13:57:21,2021-09-19 15:58:02,44.290933,-93.998457,44.293079,-93.995918,0.194,Incident on US-169 near 367TH AVE Drive with caution., US Highway 169,Saint Peter,Nicollet,MN,56082-5073,US,US/Central,KMKT,2021-09-19 13:56:00,89.0,89.0,42.0,28.76,10.0,S,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1431669,Source2,2,2020-08-20 11:54:21,2020-08-20 12:24:03,36.078991,-95.886398,,,0.0,Accident on Memorial Dr near 58th Pl.,S Memorial Dr,Tulsa,Tulsa,OK,74145,US,US/Central,KRVS,2020-08-20 11:53:00,85.0,85.0,48.0,29.27,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5494722,Source1,2,2021-10-10 00:12:00,2021-10-10 01:30:09,33.874186277228,-118.010941743288,33.870896277228,-118.006781743288,0.33,Incident on I-5 SB near KNOTT AVE Expect delays.,I-5 S,Buena Park,Orange,CA,90621,US,US/Pacific,KFUL,2021-10-10 00:53:00,61.0,61.0,72.0,29.93,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-163060,Source2,2,2016-11-18 17:34:32,2016-11-18 18:04:23,41.259689,-95.974564,,,0.01,Accident on US-6 Dodge St Westbound at 41st St.,S 41st St,Omaha,Douglas,NE,68131,US,US/Central,KOMA,2016-11-18 17:52:00,36.0,24.4,64.0,30.29,10.0,NW,23.0,,Mostly Cloudy,False,False,True,False,False,False,False,False,True,True,False,False,False,Night,Night,Day,Day
A-424312,Source2,2,2017-04-05 08:32:34,2017-04-05 09:16:29,39.149055,-76.68755300000002,,,0.01,Accident on MD-100 Westbound at Exit 11 MD-170 Telegraph Rd.,MD-100 W,Severn,Anne Arundel,MD,21144,US,US/Eastern,KBWI,2017-04-05 08:54:00,61.0,,54.0,29.93,10.0,West,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1516258,Source2,2,2020-03-06 17:31:21,2020-03-06 18:18:13,28.55398,-81.44753299999998,,,0.0,Accident on CR-431 Pine Hills Rd at Alhambra Dr.,N Pine Hills Rd,Orlando,Orange,FL,32808-7209,US,US/Eastern,KORL,2020-03-06 17:53:00,73.0,73.0,27.0,29.95,10.0,N,12.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-1170111,Source2,2,2021-02-02 08:06:35,2021-02-02 09:23:25,27.448736,-82.432571,,,0.0,Restrictions due to accident on Malachite Dr at Lakewood Ranch Blvd.,Malachite Dr,Bradenton,Manatee,FL,34211,US,US/Eastern,KSRQ,2021-02-02 07:53:00,52.0,52.0,61.0,29.97,10.0,NW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5481014,Source1,2,2021-06-24 17:00:00.000000000,2021-06-24 21:46:39.000000000,33.867525,-118.204864,33.867428000000004,-118.205442,0.034,Incident on E HARCOURT ST near S SUSANA RD Drive with caution., Rahn Ave,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2021-06-24 16:53:00,74.0,74.0,52.0,29.89,10.0,W,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2688288,Source2,2,2018-07-05 12:46:08,2018-07-05 13:45:54,35.42086,-97.45919,,,0.0,Accident on Bryant Ave at 44th St.,SE 44th St,Oklahoma City,Oklahoma,OK,73135-1003,US,US/Central,KTIK,2018-07-05 12:56:00,89.1,,53.0,30.3,10.0,NE,9.2,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1236354,Source2,2,2020-12-09 05:12:35,2020-12-09 06:01:12,34.302710999999995,-79.983307,,,0.0,Accident on SC-151 Bobo Newsom Hwy at SC-34 Lydia Hwy.,E Lydia Hwy,Hartsville,Darlington,SC,29550,US,US/Eastern,KHVS,2020-12-09 05:15:00,28.0,28.0,100.0,29.66,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1237565,Source2,2,2020-12-08 07:39:21,2020-12-08 08:53:45,38.834476,-77.218216,,,0.0,Accident on I-495 Capital Beltway Northbound after VA-236 Little River Tpke.,Little River Tpke,Annandale,Fairfax County,VA,22003,US,US/Eastern,KDAA,2020-12-08 06:56:00,33.0,28.0,58.0,29.78,10.0,WNW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4010854,Source1,2,2022-11-21 07:56:30.000000000,2022-11-21 09:08:00.000000000,26.230021,-80.178627,26.327588,-80.170161,6.7620000000000005,Slow traffic on FL-91 N - Florida's Tpke N from Cypress Creek Rd (Florida's Tpke) to FL-808/Glades Rd/Exit 75 (Florida's Tpke) due to accident.,Florida's Tpke,Pompano Beach,Broward,FL,33069,US,US/Eastern,KFXE,2022-11-21 07:53:00,75.0,75.0,87.0,30.11,10.0,ENE,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4443321,Source1,2,2022-10-01 13:23:57.000000000,2022-10-01 14:41:27.000000000,36.141893,-94.183546,36.131114,-94.181641,0.752,Incident on I-49 SB near EXIT 69 Left lane blocked.,I-49 S,Springdale,Washington,AR,72762,US,US/Central,KASG,2022-10-01 13:48:00,75.0,75.0,38.0,28.7,10.0,NNE,7.0,,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6821350,Source1,2,2020-12-13 02:51:00,2020-12-13 08:46:49,30.491058,-87.317887,30.490097,-87.31652700000002,0.105,Incident on HALLENDALE DR near MARGATE DR Drive with caution., Hallendale Dr,Pensacola,Escambia,FL,32526-5022,US,US/Central,KPNS,2020-12-13 02:53:00,64.0,64.0,100.0,29.89,1.0,N,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6891246,Source1,2,2020-10-20 23:32:00,2020-10-21 01:53:48,37.679352,-122.126839,37.678724,-122.126427,0.049,Incident on HESPERIAN BLVD near PASEO GRANDE Expect delays.,Paseo Grande,San Lorenzo,Alameda,CA,94580,US,US/Pacific,KHWD,2020-10-20 23:54:00,63.0,63.0,63.0,29.78,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4865084,Source1,2,2022-08-11 17:10:36,2022-08-11 20:57:29,33.799355,-84.488452,33.786897,-84.493131,0.902,Slow traffic on I-285 S - GA-407 S from GA-280/Cobb Dr/Exit 15 (I-285) to US-78/US-278/Exit 12 (I-285) due to accident.,GA-407 S,Atlanta,Fulton,GA,30331,US,US/Eastern,KFTY,2022-08-11 16:53:00,84.0,84.0,67.0,29.13,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-478668,Source2,2,2017-07-03 07:15:38,2017-07-03 07:45:12,42.607235,-71.325478,,,0.0,Accident on US-3 Northbound before I-495 Blue Star Memorial Hwy. On the median.,I-495 N,Chelmsford,Middlesex,MA,01824,US,US/Eastern,KBED,2017-07-03 06:56:00,70.0,,81.0,29.95,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-434150,Source2,2,2017-04-28 18:28:12,2017-04-28 18:58:04,29.376566,-98.449295,,,0.01,Accident on Southcross Blvd at Goliad Rd.,Goliad Rd,San Antonio,Bexar,TX,78223-1811,US,US/Central,KSSF,2017-04-28 18:53:00,93.9,,46.0,29.45,10.0,ESE,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3296020,Source2,2,2017-09-08 12:59:43,2017-09-08 13:29:29,30.395247,-91.109673,,,0.0,Accident on LA-427 Perkins Rd at LA-3064 Essen Ln.,Perkins Rd,Baton Rouge,East Baton Rouge,LA,70808,US,US/Central,KBTR,2017-09-08 12:53:00,80.1,,39.0,30.11,10.0,NNE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1337446,Source2,2,2020-10-13 12:39:21,2020-10-13 15:31:41,40.667995,-73.738945,,,0.0,Accident on Belt Pkwy Northbound at Laurelton Pkwy.,Laurelton Pkwy W,Rosedale,Queens,NY,11422,US,US/Eastern,KJFK,2020-10-13 12:51:00,60.0,60.0,93.0,29.83,3.0,N,16.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-689792,Source2,3,2022-03-03 17:00:57,2022-03-03 17:29:54,33.467579,-86.82695,,,0.0,Left lane blocked due to crash on I-65 Southbound after Exit 258 Green Springs Ave.,I-65,Birmingham,Jefferson,AL,35209,US,US/Central,KBHM,2022-03-03 16:53:00,76.0,76.0,21.0,29.47,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-944761,Source2,3,2021-08-05 19:03:31,2021-08-05 19:48:13,39.954956,-82.978622,,,0.0,Lane blocked due to accident on I-70 Westbound at Exit 101B Mound St.,East Fwy E,Columbus,Franklin,OH,43205,US,US/Eastern,KCMH,2021-08-05 18:51:00,83.0,83.0,44.0,29.2,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4216135,Source1,2,2022-12-07 15:24:37,2022-12-07 16:42:39,39.037157,-77.431217,39.040477,-77.431195,0.229,Incident on VA-28 near VA-28 Drive with caution.,Sully Rd,Sterling,Loudoun,VA,20166,US,US/Eastern,KIAD,2022-12-07 15:52:00,55.0,55.0,89.0,29.79,10.0,S,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2921228,Source2,2,2018-03-01 14:14:26,2018-03-01 14:44:15,29.792339,-95.411552,,,0.0,Accident on Durham Dr at 12th St.,W 12th St,Houston,Harris,TX,77008-6444,US,US/Central,KMCJ,2018-03-01 13:35:00,77.0,,39.0,30.0,10.0,North,13.8,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4006689,Source1,2,2022-10-01 00:31:00.000000,2022-10-01 01:27:30.000000,33.79638076,-84.39339995,33.80657076,-84.38069995,1.014,Stationary traffic on GA-403 N - I-85 N from I-75 &amp; I-85 Junction/Exit 85 (I-85) to GA-13/EB Exit 86 (I-85) due to accident.,I-85,Atlanta,Fulton,GA,30309,US,US/Eastern,KFTY,2022-10-01 00:53:00,60.0,60.0,51.0,28.94,10.0,NW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6706094,Source1,2,2020-09-29 05:50:30,2020-09-29 07:04:00,33.991108000000004,-118.280199,34.005602,-118.280898,1.002,Stationary traffic on I-110 from Slauson Ave (I-110) to Vernon Ave (I-110) due to accident.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2020-09-29 05:52:00,66.0,66.0,90.0,29.75,4.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6941527,Source1,2,2020-10-14 15:34:00,2020-10-14 18:14:47,33.95211,-118.253992,33.951253,-118.253998,0.059,Incident on HOOPER AVE near HOUSE 9323 Drive with caution., Hooper Ave,Los Angeles,Los Angeles,CA,90002-2035,US,US/Pacific,KHHR,2020-10-14 15:53:00,84.0,84.0,38.0,29.84,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3135057,Source2,3,2017-12-18 16:04:50,2017-12-18 16:34:34,38.872044,-78.52755,,,0.0,Right hand shoulder blocked due to accident on I-81 Northbound at Exit 283 VA-42 Reservoir Rd.,I-81 S,Woodstock,Shenandoah,VA,22664,US,US/Eastern,KLUA,2017-12-18 15:55:00,55.4,,63.0,29.97,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
